id	author	year	era1	era2	text	Agitation_models/Agitation.pt	Anger_models/Anger.pt	Fear_models/Fear.pt	Joy_models/Joy.pt	Love_models/Love.pt	Sadness_models/Sadness.pt
3074409X_1918-10-01	nn	1918	war	post	in diesem Sinne fallen wird.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	in erster Linie Prinz Maxvon Baden	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	in Übereinstimmung gebrachte Wille von soundso vielen!	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ist über den Eintritt der Nationalliberalen	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	jeberzeit zutreffend beurteilt habe.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	jederzeit sein, denn so ist es immer gewesen, seit es	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	kaner östlich der Argonnen an.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	kanzlerpostens auf seine Schultern	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	keit im Innern und an den nationalen Zielen des	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	keit wird freudig hingenommen. Man darf sich ihr nicht	0	0	0	1	0	0
3074409X_1918-10-01	nn	1918	war	post	keiten einzustellen.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	keiten, vor allem darum, weil damit im Auslande	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	keitsfreunde waren. Der alte Michel de Montaigne	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	klärung gefunden. Ein in sich geeintes Volk ist	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	kommandierende der mazedonischen Armee General	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	kratie ist einverstanden: im Fortschritt	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	kratischen Mitglieder hätten ihr Mandat verloren.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	kämpfen müßten und sich nur aus taktischen Rücksichten,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	kürzester Zeit zum Abschluß kommen werden.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lade die Herren ein, sich von dem Parlamentäroffizier	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	land eingetroffen, mo er, wie er einem Mitalbeiter	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	land gerichtetem Tone, daß der gesunkene schwedische	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	land gestellt werden. Heute sind die Parteien damit	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lassen wie Stifters Tiburius, gehören in die rechtgläubige	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lasten dürfe, die den Friedensschluß schwieriger (?)	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lautet, sträubt sich Herr von Payer vorläusig	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	laß akut ausbrechen würde. Auf diese Art läßt sich	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	legten.	0	0	0	1	0	1
3074409X_1918-10-01	nn	1918	war	post	leichtem Brückenbaumaterial und Flößen versehen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	leitete Kampfhandlung an der ganzen Westfront	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	liberale Fraktion trai mittags 12 Uhr zu einer	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	liberalen vor wenigen Tagen angenommen.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lich des Waldes von Ploegsteert-Capehrd-St.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	"lich gewesen wäre."" War auch das Gelände der"	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lich nordwärts. Die 46. (nordmidländische) Division	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lich von Cambrai haben wir unsere Stellungen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lichen Perteidigung, die das Dorf Bellenglise, zahlreiche	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lichen lassen, daß die Nationalliberalen die Forderungen	0	0	0	1	0	0
3074409X_1918-10-01	nn	1918	war	post	linge der deutschen Dichtung, die doch nur Hunderttausenden	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	list hätte sein können, um die Umgruppierung der	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	litionsministerium, sondern eine aus	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lung, die hier langs des östlichen Kanalufers verläuft.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lungen beginnen könnten.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lungen gegen den mehrfachen Ansturm des	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	lusten für den Feind gescheitert.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ländern, und um so schlechter, je verschiedener Boden und	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	läuft. Ohne Rücksicht auf die Tiefe des Wassers,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	läusig immer noch, die Bürde des Reichskanzlerpostens	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	m Eintreffen der Nachrichten der Ankunft	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	machen könnten. Man sehe in Deutschland ein,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	maligen Ansturms sind sie bis auf einen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	"man gemeinhin von ""Reichsregierung"" spricht, so begeht"	0	1	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mee seines Gegners zehrenden Umstände unmöglich	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mehr als 9000 Gefangene gemacht und mehr als	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	mehr nach den überlieferten, im ganzen feststehenden	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	meinsamen Richtlinien für das Regierungsprogramm	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	meister vom Reserve-Infanterie-Regiment	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	men sei, um einen Waffenstillstand nachzusuchen,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ment 90.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mente des bulgarischen Heeres im Verein mit	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	militärischen Ereignisse sich trotz der Entschließung	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	minenverseuchten Gewässern stets gerechnet werden	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	"mit Goethe zu sagen: ""Sitz ich allein, wo kann ich besser"	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mit Schopenhauer die Lumpen allein als gesellig und	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mit beschäftigt, ein gemeinsames Programm für	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mit einer Waffenruhe eine Unterbrechung der im	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mit gebührender Höflichkeit empfangen und	1	0	0	0	1	0
3074409X_1918-10-01	nn	1918	war	post	miteinander ausgeglichen, dann gruppieren sich innerhalb	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mittel zu greifen. Die Mehrheitsparteien scheinen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	montenegrinischen Feinde auszuliefern.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	mportierte Gewächse pflegen im allgemeinen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	müßte die Koalition zerfallen. Sind doch die Parteien,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nach Bulgarien entsandten Truppen sind in der	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nachgeschaffen sind oder als Vorbild dienen. In den	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nachzugehen und dadurch, unterstützt von den	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nahmen auch Präsident Fehrenbach und Vizepräsident	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nahmen wir hierbei zwei französische Kompagnien	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nalliberalen wünschen den Beitritt, und die drei	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nannten Mehrheitsparteien angenommen, von einem	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nd Ententefreund, seit seinem Eintritt in die Reerung	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	"nebst einer illustrierten Unterhaltungsbeilage. ""Der Tag"" erscheint in dreicriel Aus"	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nellen Besprechung aufgestellt, genehmigt un	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nellen Besprechung zusammen, um die gemeinsamen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ner und gegen die Einführung des Königtums in	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	neten, die Staatssekretäre werden, nicht zu	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nicht annehmen, daß die endgültige Entschließung	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	"nicht begründet; denn ""das Reich"" wird überhaupt"	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nicht fehlgehen, wenn man annimmt, daß die	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nicht mehr nur die berechtigten Interessen der Staaten,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nicht regiert, sondern die Einzelstaaten werden regiert,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nicht übersehen. Bei der unleugbaren Erschwerung	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	nicht? Wenn der Mantel fällt, muß der Herzog folgen.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nichts weniger wahrscheinlich, als daß die Parteimehrheiten	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nimmt an, daß diese Besprechungen in allerkürzester	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nisse geschaffen sind, läßt sich im Augenblick noch	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nisteriums deren Teilnehmer beschlossen haben,	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	noch keine endgültigen Angaben gemacht werden.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ntergrub. Der heutige Terdiuman erklärt:	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nun einer durch deutsche und k k. Truppen verund	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nung zu stellen. Daß Bulgarien, wenn es aufhört,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	nördlich von Breuil führte, gescheitert.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	oder der bisherige Staatésekretär des	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	offizier begleiten zu lassen und vorden britischen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	onderfrieden. Einstimmig erklären die Zeitunen,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ordnung, die über die Bedingungen eines Waffenstillstandes	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	pagne wurden Teilangriffe der	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	pagnien gefangen.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	pagnien mit Geschützen und Maschinengewehren	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	parlamentarisch bestimmt, auch nicht in den Republiken !	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	patriotischer Sinn sich in diesen schweren Zeiten	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	pen im Laufe der Zeit langsam aus dem Lande.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	präsident Dove teil. Es scheint, daß die Mehrheitsfraktionen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	punkt der Kämpfe zu betrachten, entsprechend den	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	punkt nähern werde. In den Kommentaren der	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	ral d'Esperay der französischen Regierung telegraphierte,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ralen in den Mehrheitsblock, soweit wir unterrichtet	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rasselnden Tank mit Handgranaten an und setzten	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rechnen müssen, daß die bulgarische Regierung,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rechtlich unstatthaft, in der Verfassung des Reiches	0	1	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	regierung bewenden zu lassen. Eine Koalitionsregierung	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	reiche Stollen und Belonwerke einschließt. gelang	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	reis: Ausgabe A 3.50 M., Ausgabe B z M., Ausgabe C 2.50 M. E.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	richten-Teil und dem außer Montags täglich erscheinenden kritischen Teil nebst Ilustriert.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	richten-Teil und ders aufer Moutags tglich uscheinunden krilischen Teil nehst illustrierte	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	richtet sind, noch nichts entschieden. Die Nationalliberalen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rie-Regiment 40, Schrepler vom Feldartillerie-Regiment	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rien nur nach einer Beratung mit den Alliierten	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rikaner vielfach wieder zurückgerrückt.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	risiert werden soll oder nicht! So wie heute, würde es	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rmee nicht anders handeln, aber Malinoff verrsachte	0	1	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rrückt. Vergeblich operierten sie mit Tanks.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rsachte eben diese Auflösung. Tanin erklärt, Bularien	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rung Herrn von Payer sehen will. Das	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rung des Generalleutnants v. Fritsch	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rung durch rücksichtslosesten Einsatz aller verfügbaren	0	1	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rung unserer Lage, die mit der anscheinend von	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rung unter mehr zersetzten Truppenteilen ein	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rung zusammenhängenden Fragen, insbesondere	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rungen annehmen, die in dem Programm dee	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	rungswille da sei, muß es wenigstens für jede Session,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sachlicher Beziehung sollen die Mehrheitsparteien	1	0	0	0	1	0
3074409X_1918-10-01	nn	1918	war	post	same Menschen; Pascal war zum Beispiel einer; und in !	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sammen, um die mit der Neubildung der Regierung	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sammen. In Gegenstößen wurden die Amerikaner	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sammengefaßten Artillerie- und Maschinengewehrfeuers	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sandten und dem Hauptquartier der Orientarmee	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sche Truppen sind hier eingetroffen.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	scheiterten.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schen Breuil und Jonchery, richtete der	0	0	0	1	0	0
3074409X_1918-10-01	nn	1918	war	post	schen Linien einzufinden, wo die Verhandlungen	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schen Röselare und Wervik an. Er wurde	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schen Thron verbleibe.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schen Vendhuille und Joncourt wieder auf.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schen der Suippes und den Argonnen sei als Brennpunkt	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schicke des Vaterlandes mitarbeite, empfing gestern	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schinengewehre und Gefangene in unseren	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schlechter zu gedeihen als in ihren Ursprungsländern,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schlossen bleiben. Es wird sich empfehlen, mit	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schloß sich zwar im Turm von Saint-Michel-et-Bonnefare	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schritt von ungefähr zwei Kilometer gemacht. Beiderseits	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	schränkt.	0	0	0	1	0	0
3074409X_1918-10-01	nn	1918	war	post	schwere Verluste.	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	"sehen ist, daß auch die Freunde des ""stillen Suffs"" gute"	0	0	0	0	1	0
3074409X_1918-10-01	nn	1918	war	post	sehen und sich damit begnügen, daß die Abgeordneten,	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sehen und stürmte unter dem Schutz eines zusammengefaßten	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sehnsucht verspürt als der andere. Und weiterhin gibt	1	0	0	0	1	0
3074409X_1918-10-01	nn	1918	war	post	sei, da das ganze deutsche Verteidigungssystem	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sei, um überrannt werden zu konnen. Uebereinstimmend	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sei. Die Neigung zum Alleinsein ist meist nicht angeboren,	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	"sein körperliches Leiden zum ""promeneur solitaire""."	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	sein von den zufälligen Außerlichkeiten des Erlebens	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	"sein? Meinen Wein trink' ich allein."" Woraus zu ersehen"	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	seine Durchführung anvertraut werden soll. In	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	seinen Heimatstaaten, durchaus gegen eine Parlamen-	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	seines Amtes mit der größten Sorgfolt.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sekretäre und preußischen Minister können	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	selbst gewillt ist, das Kanzleramt anzunehmen. Es	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	selbstverständlich zustimmen, falls Herr v. Payer	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	serve-Feldartillerie-Regiment 63 und	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	serven versuchen werde, durch kombinierte Angriffe	0	1	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	setzen unsere Truppen ihre Angriffe fort; sie haben	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sich also allein stark genug zu fühlen, die	1	0	0	0	1	0
3074409X_1918-10-01	nn	1918	war	post	sichten, im Kampf gegen die Regierung, zusammengefunden	0	1	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sind das Geselligste, was man sich vorstellen kann. Einer	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sind die Meinungen zwar geteilt, aber man würde	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sind.	0	0	0	1	0	0
3074409X_1918-10-01	nn	1918	war	post	sion hatte sich mit Schwimm-Gürteln, Matten,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sische Oberkommandierende General Franchet	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sition, die einig ist nur im Negieren! In dem Augenblick,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sitz des Ministerpräsidenten Orlando hat, wie	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sitäts-Bibliothekar Georg Schaumann aus	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sonders hervorgehoben, daß mit einem stürmischen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	sprochen. Auch heute ist noch darauf hinzuweisen,	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	staatsuntergrabenden Elementen, den tödlichen	0	0	1	0	0	0
3074409X_1918-10-01	nn	1918	war	post	stand zwischen den bulgarischen Abgesandten	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	standegekommen sein.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	standekommen, denn die Rechte würde in dem gegebenen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	starke Angriffe der Amerikaner abgewiesen.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	"starken Germanen das ""Ich bin allein auf weiter Flur"""	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	starken Widerstand des Feindes gestoßen, der die	1	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	steht also bei Herrn v. Payer, ov er der Krone	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	stellen. Wie wir aus bester Quelle erfahren, ist	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	stillstandes verhandeln sollte. Die Abordnung	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	stimmend wird gesagt, daß sich die einheitlich geleitete	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	strategisch wichtige Punkte zu gewinnen und sich	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	stärkungen zu ermöglichen. Er teilte dies der bulgarischen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	stürme aber zwischen Apremont und Brieulles	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	"tages Gegenstand der"""	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	taigne von allem Menschlich-Allzumenschlichen überhaupt	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tarisierung in ganz Deutschland, in den Einzelstaaten	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tarisierung, sie hätte dort die schlechtesten Aussichten.	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	tausenden von Sonderlingen des wirklichen Lebens	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	telegraphische Einladung zusammer. Man bürfte	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tember abends. In der Gegend südlich von St.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tember zum Erfolg der Kämpfe sehr machtvoll	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tembergische 26. Reserve-Division den	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ten rumänischen, serbischen, griechischen und	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ter der Politiken mitteilte, hervorragende deutsche	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	ter erfährt, wird die formelle Antwort an Bulgarien	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	teressen ihres Volkes im Bunde mit ihren bisherigen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tert. Westlich haben wir uns nach heißem Kampfe	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tet, daß in deren gestriger Fraktionssitzung eine	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tie soll im übrigen nunmehr eine Einigung zustandegekommen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tionsregierung hält man im Augenblick für eine	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	tistische Politiker in Sofia den Ernst der Stunde.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	uhiger Kaltblütigkeit, besonders nach	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	um alsdann über den Frieden zu verhandeln. Er.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und 90 Feldgeschütze erbeutet. Die britischen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und Besle und über die Vesle, zwischen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und Cambrai besonders bewährte württembergische	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und St. Quentin sowie in der Champagne einen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und Terrest starke Gegenangriffe abgeschlagen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und amerikanischen Heere die entscheidende Phase.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und der Habgier ihrer mit der Entente verbündeten	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und der Umgebung. Der richtige Deutsche bleibt sogar	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und einander gleichen Grundsätzen der bisherigen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und gestärkten bulgarischen Armee gegenübersieht.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und lebhaftesten Gemeinschaft sich ganz in sein Ich	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und schließlich im Lauf des Tages bei St. Pieler	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	und was wir Reichsregierung nennen möchten, ist der	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	unpraktische Lösung unserer inneren Schwierizkeiten,	0	0	0	0	0	1
3074409X_1918-10-01	nn	1918	war	post	unsere Stellungen nördlich dieses Dorfes erweitert.	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	unsere auf bulgarischem Boden stehenden Truppen	0	0	0	0	0	0
3074409X_1918-10-01	nn	1918	war	post	unseren Gesandten in Sofia gerichteten Angrifworin	0	0	0	0	0	0
